latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,
32.794376,-96.8215,144,-18000,America/Chicago,GMT-5,,,,,
,,,,,,,,,,
time,temperature_2m (°C),apparent_temperature (°C),precipitation (mm),precipitation_probability (undefined),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),cloud_cover (%),uv_index (undefined),shortwave_radiation (W/m²)
2024-07-13 14:00,34.1,38.2,0,NaN,13.7,29.9,45,26,NaN,907
2024-07-13 15:00,34.8,38.8,0,NaN,14.1,29.2,44,24,NaN,901
2024-07-13 16:00,35,37.9,0,NaN,15.9,31.3,42,29,NaN,788
2024-07-13 17:00,35.2,37,0,NaN,15.9,31.3,40,21,NaN,625
2024-07-13 18:00,33.9,34.6,0.1,NaN,20.2,33.1,43,59,NaN,448
2024-07-13 19:00,32,32.4,0.1,NaN,23.6,42.8,49,72,NaN,280
2024-07-13 20:00,29,30.6,0,NaN,25.2,41,68,77,NaN,119
2024-07-13 21:00,27.8,29.8,0,NaN,19.8,40.7,71,46,NaN,11
2024-07-13 22:00,27.3,30.1,0,NaN,15.5,31.3,74,21,NaN,0
2024-07-13 23:00,27.1,30,0,NaN,16.1,25.6,76,28,NaN,0
2024-07-14 0:00,26.9,29.6,0,NaN,16.8,26.3,76,16,NaN,0
2024-07-14 1:00,26.7,29.1,0,NaN,16.2,26.6,74,0,NaN,0
2024-07-14 2:00,26.3,28.7,0,NaN,15.2,25.9,75,0,NaN,0
2024-07-14 3:00,25.9,28.5,0,NaN,14.6,23.8,78,0,NaN,0
2024-07-14 4:00,25.7,28.6,0,NaN,13.2,23,79,0,NaN,0
2024-07-14 5:00,25.5,28.3,0,NaN,14.2,22,81,0,NaN,0
2024-07-14 6:00,25.5,28.5,0,NaN,13.2,22.3,81,0,NaN,0
2024-07-14 7:00,25.5,28.8,0,NaN,12.2,20.5,82,0,NaN,8
2024-07-14 8:00,26.4,30,0,NaN,11.9,20.5,80,2,NaN,118
2024-07-14 9:00,28.2,31.8,0,NaN,12.9,24.8,74,0,NaN,302
2024-07-14 10:00,29.9,33.7,0,NaN,13,26.3,68,1,NaN,502
2024-07-14 11:00,31.6,35.9,0,NaN,13.4,28.8,60,16,NaN,682
2024-07-14 12:00,33.2,37.8,0,NaN,12.8,28.8,53,32,NaN,792
2024-07-14 13:00,34.6,38.9,0,NaN,13.9,28.8,47,36,NaN,843
2024-07-14 14:00,35.4,38.6,0,NaN,14.7,30.6,41,26,NaN,819
2024-07-14 15:00,36.5,39.3,0,NaN,15.8,31.3,36,27,NaN,860
2024-07-14 16:00,36.8,38.7,0,NaN,17.1,32.4,35,23,NaN,766
2024-07-14 17:00,36.8,37.9,0,NaN,17.1,32.8,35,39,NaN,621
2024-07-14 18:00,36.5,36.9,0,NaN,15.9,31.7,33,27,NaN,402
2024-07-14 19:00,36.4,36.9,0,NaN,12.9,27.4,32,33,NaN,298
2024-07-14 20:00,34.7,35.8,0,NaN,13.4,28.4,38,27,NaN,114
2024-07-14 21:00,33,33.6,0,NaN,17.1,25.9,42,30,NaN,11
2024-07-14 22:00,31.8,31.4,0,NaN,22.8,35.6,44,8,NaN,0
2024-07-14 23:00,30.7,30.9,0,NaN,22.3,37.1,50,0,NaN,0
2024-07-15 0:00,30,30.9,0,NaN,19.5,35.3,54,0,NaN,0
2024-07-15 1:00,29.4,30.5,0,NaN,18.2,31,57,0,NaN,0
2024-07-15 2:00,28.8,29.7,0,NaN,18.2,29.2,57,0,NaN,0
2024-07-15 3:00,28,29.1,0,NaN,17.2,28.4,61,0,NaN,0
2024-07-15 4:00,27.3,28.9,0,NaN,16.6,27,66,0,NaN,0
2024-07-15 5:00,26.8,28.8,0,NaN,16.1,26.3,70,0,NaN,0
2024-07-15 6:00,26.3,28.8,0,NaN,14,25.6,74,0,NaN,0
2024-07-15 7:00,26.1,28.6,0,NaN,15.7,23.8,77,0,NaN,7
2024-07-15 8:00,27,30,0,NaN,17.5,28.8,79,0,NaN,119
2024-07-15 9:00,28.7,31.7,0,NaN,18.5,32.4,73,0,NaN,310
2024-07-15 10:00,30.6,33.3,0,NaN,20.1,35.6,65,0,NaN,512
2024-07-15 11:00,32.5,35.7,0,NaN,20.3,37.1,57,0,NaN,690
2024-07-15 12:00,34.3,37.8,0,NaN,19.2,37.1,49,0,NaN,833
2024-07-15 13:00,35.9,39.1,0,NaN,19.6,36.4,41,3,NaN,926
2024-07-15 14:00,36.9,39.4,0,NaN,21.4,39.2,37,2,NaN,955
2024-07-15 15:00,37.7,39.4,0,NaN,20.8,39.6,32,2,NaN,908
2024-07-15 16:00,38.1,39.1,0,NaN,19.4,37.8,29,7,NaN,823
2024-07-15 17:00,38.3,38.6,0,NaN,18.5,35.3,28,14,NaN,697
2024-07-15 18:00,38,37.4,0,NaN,16.5,33.1,26,24,NaN,519
2024-07-15 19:00,37.3,36.3,0,NaN,17.5,28.8,27,14,NaN,320
2024-07-15 20:00,35.1,36,0,NaN,14.8,28.1,37,19,NaN,130
2024-07-15 21:00,32.6,32.8,0,NaN,22.4,34.2,45,0,NaN,12
2024-07-15 22:00,31,32,0,NaN,24.8,39.6,57,0,NaN,0
2024-07-15 23:00,30.9,31.2,0,NaN,25.2,40.3,53,0,NaN,0
2024-07-16 0:00,30.4,30.8,0,NaN,23.1,40,54,0,NaN,0
2024-07-16 1:00,29.9,30.4,0,NaN,21.3,36.4,54,0,NaN,0
2024-07-16 2:00,29.3,30.1,0,NaN,19.6,33.5,56,0,NaN,0
2024-07-16 3:00,28.7,29.9,0,NaN,19.2,31,60,0,NaN,0
2024-07-16 4:00,28.5,29.8,0,NaN,19,30.2,62,0,NaN,0
2024-07-16 5:00,28.2,29.5,0,NaN,18.8,29.9,62,0,NaN,0
2024-07-16 6:00,27.9,29.2,0,NaN,18,29.9,63,0,NaN,0
2024-07-16 7:00,27.7,28.9,0,NaN,18.3,28.4,63,0,NaN,7
2024-07-16 8:00,28.5,30.1,0,NaN,15.6,28.1,61,0,NaN,119
2024-07-16 9:00,29.9,30.8,0,NaN,19.1,32.4,54,1,NaN,310
2024-07-16 10:00,31.5,32.2,0,NaN,19.4,34.9,49,0,NaN,509
2024-07-16 11:00,33.3,34.8,0,NaN,19.4,35.3,44,0,NaN,691
2024-07-16 12:00,35.2,36.9,0,NaN,21.5,38.5,39,0,NaN,835
2024-07-16 13:00,36.6,38.5,0,NaN,21.7,39.2,35,43,NaN,930
2024-07-16 14:00,37.5,39.6,0,NaN,19.8,39.2,32,7,NaN,963
2024-07-16 15:00,38,40,0,NaN,18.4,36.7,30,2,NaN,940
2024-07-16 16:00,38.4,39.8,0,NaN,17.9,34.6,28,0,NaN,860
2024-07-16 17:00,38.5,38.8,0,NaN,19.5,34.2,27,0,NaN,720
2024-07-16 18:00,38.3,37.6,0,NaN,19.2,34.9,27,12,NaN,543
2024-07-16 19:00,37.6,37.3,0,NaN,15.6,32.8,28,97,NaN,341
2024-07-16 20:00,34.9,35.9,0,NaN,11.2,31,36,100,NaN,140
2024-07-16 21:00,33.3,34.3,0,NaN,11.2,17.6,38,100,NaN,10
2024-07-16 22:00,32.6,33,0,NaN,18.5,29.5,43,96,NaN,0
2024-07-16 23:00,31.3,32.4,0,NaN,19.7,30.2,52,99,NaN,0
2024-07-17 0:00,30.7,31.4,0,NaN,21.5,33.8,53,78,NaN,0
2024-07-17 1:00,30,30.8,0,NaN,19.9,34.2,54,53,NaN,0
2024-07-17 2:00,29.6,30.3,0,NaN,20.5,32,55,100,NaN,0
2024-07-17 3:00,29.4,30.2,0,NaN,21.1,33.1,57,100,NaN,0
2024-07-17 4:00,29,30.1,0,NaN,21.1,33.5,60,99,NaN,0
2024-07-17 5:00,28.7,30.3,0,NaN,19.5,34.2,63,97,NaN,0
2024-07-17 6:00,28.2,30.3,0,NaN,16.6,30.6,66,100,NaN,0
2024-07-17 7:00,27.9,30.1,0,NaN,15.8,27,68,98,NaN,6
2024-07-17 8:00,27.9,32.2,0.4,NaN,6.8,19.4,74,100,NaN,68
2024-07-17 9:00,28.8,32.2,0,NaN,14.7,24.8,71,100,NaN,118
2024-07-17 10:00,31.2,34.4,0,NaN,14.9,27.4,61,100,NaN,354
2024-07-17 11:00,32.7,36,0,NaN,12.4,27.7,55,100,NaN,487
2024-07-17 12:00,32.9,36.8,0,NaN,7.7,24.5,53,100,NaN,492
2024-07-17 13:00,31.8,35.1,2.6,NaN,10.9,23,56,100,NaN,523
2024-07-17 14:00,31.4,35.3,0,NaN,9,24.5,59,100,NaN,382
2024-07-17 15:00,32.5,36.8,0,NaN,5.4,19.4,56,100,NaN,489
2024-07-17 16:00,32.9,37.4,0,NaN,3.8,15.1,53,100,NaN,409
2024-07-17 17:00,33.2,37.2,0,NaN,5.6,14,52,100,NaN,357
2024-07-17 18:00,32.7,36.5,0.4,NaN,7.1,19.4,53,100,NaN,297
2024-07-17 19:00,32.7,36.8,0,NaN,4.4,14.8,53,100,NaN,221
2024-07-17 20:00,26.4,31.3,1.4,NaN,5.9,22.7,84,100,NaN,30
2024-07-17 21:00,26.7,31.5,0,NaN,6.5,12.2,83,100,NaN,5
2024-07-17 22:00,26.5,31.1,0,NaN,9.2,14.8,84,100,NaN,0
2024-07-17 23:00,26.1,30.8,0.1,NaN,6.9,15.1,86,100,NaN,0
2024-07-18 0:00,25.8,30.9,0,NaN,5.4,11.5,89,90,NaN,0
2024-07-18 1:00,25.6,30.7,0,NaN,5.5,10.4,89,100,NaN,0
2024-07-18 2:00,25.1,29.8,0,NaN,7.4,11.9,91,99,NaN,0
2024-07-18 3:00,24.4,29.6,0,NaN,3.3,12.2,94,100,NaN,0
2024-07-18 4:00,24.2,29.7,0,NaN,0.5,5,94,61,NaN,0
2024-07-18 5:00,23.4,28.4,0,NaN,3.1,4.3,98,38,NaN,0
2024-07-18 6:00,23.2,28.2,0,NaN,3.1,5,99,23,NaN,0
2024-07-18 7:00,23.3,28.2,0,NaN,4.8,5.4,99,25,NaN,6
2024-07-18 8:00,24.9,29.7,0.1,NaN,5,13.3,90,21,NaN,107
2024-07-18 9:00,26,30.6,0.1,NaN,6.9,16.6,85,17,NaN,231
2024-07-18 10:00,27.8,31.9,0,NaN,9,25.2,74,16,NaN,469
2024-07-18 11:00,29.2,33.5,0,NaN,8.2,25.6,66,99,NaN,628
2024-07-18 12:00,29.7,32.9,0,NaN,9.1,24.1,61,100,NaN,506
2024-07-18 13:00,26.5,28.3,0.7,NaN,19.3,36.4,74,67,NaN,483
2024-07-18 14:00,30,33.6,0.1,NaN,14.7,34.9,61,9,NaN,757
2024-07-18 15:00,31.5,34.5,0.3,NaN,19.6,34.6,54,35,NaN,851
2024-07-18 16:00,31.2,33.6,0.2,NaN,18.7,38.9,54,14,NaN,724
2024-07-18 17:00,31.7,33.6,0,NaN,17.3,34.6,51,23,NaN,645
2024-07-18 18:00,31,32.3,0.1,NaN,18.6,32.8,53,49,NaN,480
2024-07-18 19:00,30.4,31.9,0.1,NaN,19.3,33.1,57,24,NaN,296
2024-07-18 20:00,30.4,31.8,0,NaN,14,27.7,51,57,NaN,119
2024-07-18 21:00,29.5,31,0,NaN,14.6,23,55,35,NaN,9
2024-07-18 22:00,28.2,30.2,0,NaN,14.4,23,63,24,NaN,0
2024-07-18 23:00,26.6,28.4,0,NaN,16.9,28.1,71,11,NaN,0
2024-07-19 0:00,26,28.4,0,NaN,12.5,26.6,73,12,NaN,0
2024-07-19 1:00,25.5,28.4,0,NaN,9.5,19.4,75,36,NaN,0
2024-07-19 2:00,25.1,28.3,0,NaN,8.9,14.8,79,30,NaN,0
2024-07-19 3:00,24.8,28.1,0,NaN,8.8,14,82,16,NaN,0
2024-07-19 4:00,24.5,28,0,NaN,8.1,14,84,4,NaN,0
2024-07-19 5:00,24.1,27.9,0,NaN,6.5,13,87,9,NaN,0
2024-07-19 6:00,23.7,27.6,0,NaN,7,10.8,89,0,NaN,0
2024-07-19 7:00,23.6,27.4,0,NaN,7.7,10.8,91,1,NaN,6
2024-07-19 8:00,24.7,28,0,NaN,10.8,19.1,85,3,NaN,113
2024-07-19 9:00,26.3,28.3,0,NaN,13.9,25.6,70,4,NaN,305
2024-07-19 10:00,27.6,29.2,0,NaN,13.2,27,60,0,NaN,508
2024-07-19 11:00,29,30.9,0,NaN,12.7,26.6,52,0,NaN,698
2024-07-19 12:00,30.1,32.5,0,NaN,12.5,27,47,0,NaN,842
2024-07-19 13:00,31.1,33.9,0,NaN,11.4,27,41,4,NaN,939
2024-07-19 14:00,31.6,34,0,NaN,12.5,27,38,55,NaN,972
2024-07-19 15:00,32,34,0,NaN,12.9,27.4,36,88,NaN,943
2024-07-19 16:00,32.1,33.4,0,NaN,12.9,27.7,36,98,NaN,834
2024-07-19 17:00,32.1,32.8,0,NaN,12.5,27,36,94,NaN,715
2024-07-19 18:00,31.6,31.7,0,NaN,11.2,25.2,37,100,NaN,532
2024-07-19 19:00,31,31,0,NaN,11.8,22,38,100,NaN,327
2024-07-19 20:00,30.3,30.3,0,NaN,12,21.6,40,100,NaN,130
2024-07-19 21:00,28.7,28.9,0,NaN,11.1,19.1,45,100,NaN,11
2024-07-19 22:00,27.3,28.1,0,NaN,11.2,19.8,53,100,NaN,0
2024-07-19 23:00,26.2,27.6,0,NaN,9.2,17.6,59,90,NaN,0
2024-07-20 0:00,25.4,26.9,0,NaN,9.2,14.4,64,0,NaN,0
2024-07-20 1:00,24.7,25.9,0,NaN,12,18,66,0,NaN,0
2024-07-20 2:00,24.3,25.1,0,NaN,13.4,20.5,67,0,NaN,0
2024-07-20 3:00,23.9,24.9,0,NaN,12.2,20.9,68,0,NaN,0
2024-07-20 4:00,23.4,24.6,0,NaN,10.4,19.1,70,0,NaN,0
2024-07-20 5:00,22.9,24.3,0,NaN,8.6,15.8,71,0,NaN,0
2024-07-20 6:00,22.4,24,0,NaN,6.9,13,72,0,NaN,0
2024-07-20 7:00,22.3,24.2,0,NaN,5.5,10.1,75,0,NaN,6
2024-07-20 8:00,23.4,24.9,0,NaN,10.2,18,73,98,NaN,103
2024-07-20 9:00,25.4,27.2,0,NaN,9.3,19.4,66,97,NaN,278
2024-07-20 10:00,27.4,29.3,0,NaN,7.1,19.1,57,100,NaN,453
2024-07-20 11:00,29.2,31.8,0,NaN,4.4,17.6,49,96,NaN,648
2024-07-20 12:00,30.5,34.3,0,NaN,3.4,15.5,44,100,NaN,827
2024-07-20 13:00,31.5,36,0,NaN,3.1,15.5,42,65,NaN,925
2024-07-20 14:00,32.3,37,0,NaN,3.7,15.8,40,0,NaN,957
2024-07-20 15:00,33,36.6,0,NaN,8.6,21.2,39,0,NaN,935
2024-07-20 16:00,33.4,35.5,0,NaN,13.5,27.4,38,0,NaN,845
2024-07-20 17:00,33.2,34.4,0,NaN,14.8,29.9,38,16,NaN,704
2024-07-20 18:00,32.6,33,0,NaN,14.6,28.4,40,45,NaN,517
2024-07-20 19:00,31.5,31.5,0,NaN,16.9,29.9,42,100,NaN,321
2024-07-20 20:00,30.7,30.7,0,NaN,16.9,30.2,44,100,NaN,93
2024-07-20 21:00,30,30.5,0,NaN,13.5,26.3,46,54,NaN,7
2024-07-20 22:00,28.9,29.6,0,NaN,13,21.2,50,85,NaN,0
2024-07-20 23:00,28.2,28.7,0,NaN,15.6,24.5,53,16,NaN,0
2024-07-21 0:00,27.2,27.7,0,NaN,15.5,24.8,57,3,NaN,0
2024-07-21 1:00,26.6,27.3,0,NaN,15.3,24.8,60,79,NaN,0
2024-07-21 2:00,26.2,27,0,NaN,14.6,23.8,61,12,NaN,0
2024-07-21 3:00,25.3,27.8,0,NaN,6.9,22.7,69,83,NaN,0
2024-07-21 4:00,25.6,26.6,0,NaN,12.1,18.4,62,100,NaN,0
2024-07-21 5:00,25.5,26.4,0,NaN,11.4,19.4,61,100,NaN,0
2024-07-21 6:00,25.3,27,0.1,NaN,6,17.6,61,48,NaN,0
2024-07-21 7:00,24.4,26,0,NaN,9.4,16.9,68,67,NaN,4
2024-07-21 8:00,23,26.9,5.5,NaN,5.4,16.9,92,100,NaN,18
2024-07-21 9:00,22.6,26.5,2.4,NaN,5.2,13.7,94,100,NaN,11
2024-07-21 10:00,23.5,27.9,1.5,NaN,3.2,15.5,91,100,NaN,139
2024-07-21 11:00,24,27.2,0.2,NaN,10.6,19.4,88,93,NaN,140
2024-07-21 12:00,26.1,29.6,0.6,NaN,10.8,23.4,80,100,NaN,552
2024-07-21 13:00,25.8,29.6,1.3,NaN,7.6,28.8,80,100,NaN,399
2024-07-21 14:00,27,32.1,0.3,NaN,0.5,18,77,82,NaN,543
2024-07-21 15:00,28.9,34.9,0,NaN,5.9,16.9,70,16,NaN,786
2024-07-21 16:00,29.9,35.9,0,NaN,8,20.2,66,23,NaN,821
2024-07-21 17:00,30.4,34.9,0,NaN,8.8,19.8,63,100,NaN,655
2024-07-21 18:00,30,33.3,0,NaN,11,20.2,62,100,NaN,335
2024-07-21 19:00,27.7,31.6,1.3,NaN,9.7,22.3,74,67,NaN,219
2024-07-21 20:00,24.5,28.2,16.9,NaN,10.8,29.5,89,91,NaN,96
2024-07-21 21:00,24.7,29.3,0.6,NaN,2.9,19.8,87,56,NaN,6
2024-07-21 22:00,24.3,28.1,0.4,NaN,9.4,20.2,89,94,NaN,0
2024-07-21 23:00,24.3,29.2,0,NaN,3.4,14.8,92,83,NaN,0
2024-07-22 0:00,24.1,29,0,NaN,4.2,6.8,93,100,NaN,0
2024-07-22 1:00,23.8,28.6,0,NaN,4.8,7.9,95,97,NaN,0
2024-07-22 2:00,23.7,28.4,0,NaN,6.3,9.7,97,98,NaN,0
2024-07-22 3:00,23.5,28.1,0,NaN,6.5,10.1,97,100,NaN,0
2024-07-22 4:00,23.4,27.3,0,NaN,8.8,13,95,100,NaN,0
2024-07-22 5:00,23.3,27.2,0,NaN,8.1,16.6,93,99,NaN,0
2024-07-22 6:00,23.1,26.3,0,NaN,11.6,18,94,89,NaN,0
2024-07-22 7:00,22.6,25.3,0,NaN,13.9,21.2,94,97,NaN,5
2024-07-22 8:00,22.8,25.9,8.5,NaN,7.7,19.8,88,100,NaN,34
2024-07-22 9:00,22.4,24.8,1.5,NaN,12,20.5,90,72,NaN,29
2024-07-22 10:00,23.3,27.2,0.1,NaN,1.8,20.2,86,99,NaN,212
2024-07-22 11:00,24.1,28.3,0,NaN,1.5,9.7,84,83,NaN,235
2024-07-22 12:00,26.2,29.7,0,NaN,8.4,19.1,75,100,NaN,527
2024-07-22 13:00,26.7,30.4,0,NaN,6.5,19.8,73,100,NaN,413
2024-07-22 14:00,28.2,32.3,0,NaN,2.6,16.2,66,94,NaN,513
2024-07-22 15:00,29.4,34.6,0,NaN,3.6,14,63,13,NaN,728
2024-07-22 16:00,29.8,35.6,0.1,NaN,2.6,14,61,29,NaN,799
2024-07-22 17:00,30,34.9,0,NaN,3.4,14,60,99,NaN,674
2024-07-22 18:00,29.3,33.4,0,NaN,1.5,13.3,61,74,NaN,235
2024-07-22 19:00,29.8,33.8,0,NaN,1,8.3,58,84,NaN,271
2024-07-22 20:00,24.3,28.3,2,NaN,6.1,16.2,87,99,NaN,31
2024-07-22 21:00,24,27.8,0.8,NaN,7.1,11.5,87,100,NaN,4
2024-07-22 22:00,24,27.5,0.1,NaN,7.4,13.3,86,100,NaN,0
2024-07-22 23:00,23.9,28.1,0.2,NaN,4.4,11.9,89,100,NaN,0
2024-07-23 0:00,23.8,28.5,0.3,NaN,3.6,8.6,92,100,NaN,0
2024-07-23 1:00,23.8,28.6,0.5,NaN,3.6,6.1,94,97,NaN,0
2024-07-23 2:00,23.4,28.2,0.2,NaN,3.3,6.1,96,100,NaN,0
2024-07-23 3:00,23.6,28.6,0,NaN,2.2,5.4,94,100,NaN,0
2024-07-23 4:00,23.8,28.9,0,NaN,1.3,4,94,99,NaN,0
2024-07-23 5:00,23.7,28.8,0,NaN,1.5,3.2,95,62,NaN,0
2024-07-23 6:00,23.3,27.7,0.3,NaN,4.6,7.6,94,52,NaN,0
2024-07-23 7:00,22.9,26.5,1.4,NaN,8.7,13,94,61,NaN,3
2024-07-23 8:00,23.4,27.7,0.7,NaN,5,10.4,92,96,NaN,75
2024-07-23 9:00,24.2,27.9,0.9,NaN,9.4,19.1,89,89,NaN,188
2024-07-23 10:00,24.4,27.5,1.4,NaN,11.9,22.3,86,100,NaN,240
2024-07-23 11:00,24.9,28,0.1,NaN,11.7,23,83,100,NaN,270
2024-07-23 12:00,25.1,28.6,0.1,NaN,7.2,22.3,80,100,NaN,208
2024-07-23 13:00,26.8,30.2,0.2,NaN,8.3,18.7,73,100,NaN,540
2024-07-23 14:00,27.7,31.4,0.6,NaN,11.5,23.4,72,100,NaN,622
2024-07-23 15:00,28.5,31.8,0.1,NaN,11.7,24.1,67,100,NaN,584
2024-07-23 16:00,28.8,32.2,0,NaN,10.1,23.4,65,100,NaN,573
2024-07-23 17:00,28.8,32.1,0,NaN,8.7,20.9,64,100,NaN,447
2024-07-23 18:00,28.8,32,0.1,NaN,8,18.7,63,100,NaN,378
2024-07-23 19:00,28.4,31.8,0,NaN,7.4,16.2,65,100,NaN,222
2024-07-23 20:00,26.8,29.5,0,NaN,13,24.8,72,12,NaN,116
2024-07-23 21:00,25.4,28.4,0,NaN,10.6,20.2,78,8,NaN,9
2024-07-23 22:00,24.6,27.8,0,NaN,8.4,16.6,82,1,NaN,0
2024-07-23 23:00,23.9,27.3,0,NaN,7.7,13.3,85,0,NaN,0
2024-07-24 0:00,23.5,26.8,0,NaN,7.7,12.2,87,0,NaN,0
2024-07-24 1:00,23,26.3,0,NaN,8,12.6,89,1,NaN,0
2024-07-24 2:00,22.5,26.1,0,NaN,6.4,12.6,92,0,NaN,0
2024-07-24 3:00,22.1,25.8,0,NaN,5.2,10.1,94,0,NaN,0
2024-07-24 4:00,21.6,25.3,0,NaN,4.8,8.3,98,0,NaN,0
2024-07-24 5:00,21.8,26,0,NaN,2.1,6.1,96,0,NaN,0
2024-07-24 6:00,21.6,25.9,0,NaN,1.1,2.2,98,1,NaN,0
2024-07-24 7:00,21.3,25.5,0,NaN,1.8,4,99,23,NaN,4
2024-07-24 8:00,23.2,27.3,0,NaN,5.4,11.2,93,30,NaN,101
2024-07-24 9:00,24.8,28.3,0,NaN,7.4,16.6,82,45,NaN,252
2024-07-24 10:00,26.5,29.5,0,NaN,9.8,20.2,72,99,NaN,423
2024-07-24 11:00,27.9,31,0.1,NaN,10,22,66,27,NaN,599
2024-07-24 12:00,29.2,33,0.1,NaN,10.9,23.4,60,22,NaN,779
2024-07-24 13:00,30,33.9,0.2,NaN,12.7,26.6,57,27,NaN,861
2024-07-24 14:00,30.5,34.5,0.1,NaN,12.7,27,55,21,NaN,867
2024-07-24 15:00,31.1,35.4,0,NaN,12.4,26.6,55,16,NaN,863
2024-07-24 16:00,31.3,35.3,0,NaN,12.2,26.6,56,4,NaN,777
2024-07-24 17:00,31.1,34.4,0,NaN,13.4,26.3,56,15,NaN,693
2024-07-24 18:00,30.5,32.9,0,NaN,14.5,27,58,21,NaN,508
2024-07-24 19:00,29.9,32.6,0,NaN,12.3,26.6,60,7,NaN,297
2024-07-24 20:00,28.1,31.4,0.1,NaN,12.2,26.6,71,31,NaN,113
2024-07-24 21:00,25.5,26.7,0.1,NaN,21.6,33.5,77,39,NaN,8
2024-07-24 22:00,25.2,27.2,0.1,NaN,14.5,33.5,75,1,NaN,0
2024-07-24 23:00,25.1,28.3,0,NaN,9.4,22,80,3,NaN,0
2024-07-25 0:00,24.7,28.7,0,NaN,6.6,15.1,85,4,NaN,0
2024-07-25 1:00,24.4,28.6,0,NaN,6.4,10.1,89,3,NaN,0
2024-07-25 2:00,24.2,28.7,0,NaN,5.3,10.1,91,2,NaN,0
2024-07-25 3:00,23.8,28.4,0,NaN,5.3,8.3,94,3,NaN,0
2024-07-25 4:00,23.4,28,0,NaN,4.7,7.9,96,2,NaN,0
2024-07-25 5:00,23.1,27.6,0,NaN,4.5,6.8,96,2,NaN,0
2024-07-25 6:00,22.7,27,0,NaN,5.2,6.5,98,6,NaN,0
2024-07-25 7:00,22.8,27.4,0,NaN,3.7,7.2,98,4,NaN,4
2024-07-25 8:00,24.9,30.2,0,NaN,4.2,11.2,94,32,NaN,95
2024-07-25 9:00,26.8,32.1,0,NaN,5.2,14,84,24,NaN,288
2024-07-25 10:00,28.2,33.1,0.3,NaN,6.9,20.5,76,29,NaN,463
2024-07-25 11:00,29.3,33.8,0.4,NaN,9.8,23.8,69,35,NaN,615
2024-07-25 12:00,30.4,34.3,0.2,NaN,12.1,25.2,61,74,NaN,694
2024-07-25 13:00,30.5,33,0,NaN,16.6,28.8,57,100,NaN,641
2024-07-25 14:00,27.2,30.3,1.2,NaN,9.7,36.4,70,65,NaN,330
2024-07-25 15:00,28.7,32.6,1,NaN,13.7,31,67,87,NaN,753
2024-07-25 16:00,28.8,31.8,0.2,NaN,16.2,31.3,65,72,NaN,707
2024-07-25 17:00,28.3,30.7,0,NaN,15.9,31.3,68,18,NaN,529
2024-07-25 18:00,28.8,30.9,0,NaN,17,30.2,64,18,NaN,486
2024-07-25 19:00,28.2,30.3,0,NaN,16.2,30.6,66,15,NaN,297
2024-07-25 20:00,27.3,30,0,NaN,9.6,16.9,67,10,NaN,121
2024-07-25 21:00,26.1,29.6,0,NaN,6.9,15.8,74,18,NaN,8
2024-07-25 22:00,25.5,29.5,0,NaN,6.5,10.8,81,6,NaN,0
2024-07-25 23:00,24.9,29,0,NaN,7.6,11.9,86,0,NaN,0
2024-07-26 0:00,24.3,28.4,0,NaN,7.5,12.2,89,0,NaN,0
2024-07-26 1:00,23.9,27.8,0,NaN,8.6,13.3,92,4,NaN,0
2024-07-26 2:00,23.4,27.3,0,NaN,9,14.4,94,4,NaN,0
2024-07-26 3:00,23,26.3,0,NaN,9.5,15.1,92,12,NaN,0
2024-07-26 4:00,22.5,25.2,0,NaN,9.1,15.5,88,0,NaN,0
2024-07-26 5:00,21.9,25,0,NaN,5.7,14.4,90,1,NaN,0
2024-07-26 6:00,21.6,24.8,0,NaN,5.2,9,92,5,NaN,0
2024-07-26 7:00,21.5,24.4,0,NaN,8,11.5,93,7,NaN,4
2024-07-26 8:00,23.1,26,0,NaN,8.8,16.6,87,34,NaN,96
2024-07-26 9:00,24.6,27.4,0,NaN,8.8,18.7,77,57,NaN,275
2024-07-26 10:00,25.8,28.5,0.1,NaN,8.3,19.4,71,100,NaN,372
2024-07-26 11:00,26.9,29.7,0,NaN,7.1,19.4,66,100,NaN,492
2024-07-26 12:00,27.6,30.2,0,NaN,9,20.2,64,100,NaN,493
2024-07-26 13:00,28.6,31.5,0,NaN,8,21.6,60,100,NaN,591
2024-07-26 14:00,29.5,32.4,0,NaN,6.8,20.2,57,97,NaN,572
2024-07-26 15:00,30.3,34.3,0,NaN,6.5,19.1,55,32,NaN,702
2024-07-26 16:00,30.7,34.3,0.1,NaN,7.5,19.4,53,31,NaN,684
2024-07-26 17:00,30,31.8,0.1,NaN,15.8,28.8,56,38,NaN,557
2024-07-26 18:00,29.4,31.6,0.1,NaN,15.4,30.2,61,34,NaN,415
2024-07-26 19:00,29,31.1,0.1,NaN,15.3,28.1,62,51,NaN,271
2024-07-26 20:00,28,30,0,NaN,13,22,62,84,NaN,97
2024-07-26 21:00,26.8,28.8,0,NaN,13.6,22,67,57,NaN,6
2024-07-26 22:00,25.7,27.8,0,NaN,13.9,21.6,73,21,NaN,0
2024-07-26 23:00,24.8,27.1,0,NaN,12.8,22,77,16,NaN,0
2024-07-27 0:00,24.2,26.9,0,NaN,9.9,19.8,80,4,NaN,0
2024-07-27 1:00,23.7,26.7,0,NaN,8,15.5,83,14,NaN,0
